X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
3.552743435,-3.503092289,8.28155899,0.1308905035,-0.01544587873,-0.1723014414,3,Pushups
3.62452817,-3.187239647,7.926823139,0.1287600398,-0.02716344222,-0.1712362021,3,Pushups
4.491926193,-3.067000389,7.673183918,0.1223686412,0.02396774292,-0.128626883,3,Pushups
5.651248932,-3.043072224,7.572685242,0.09360735118,0.06551183015,-0.06258244067,3,Pushups
6.388836384,-2.956930637,7.428517818,0.0733679235,0.1294258088,-0.007190322969,3,Pushups
6.542575359,-3.019144058,7.313662529,0.06697652489,0.1731003672,0.01198387146,3,Pushups
6.092126369,-3.311666489,7.481160164,0.06910699606,0.145404309,-0.007190322969,3,Pushups
5.253442287,-3.685544968,7.438089371,0.09999874979,0.1049254537,-0.05619104207,3,Pushups
4.66899538,-4.168895245,7.366304398,0.1330209672,0.04633763805,-0.1201050207,3,Pushups
4.343571186,-4.418346882,7.500302792,0.1511299312,-0.02929390781,-0.1904104054,3,Pushups
4.453640938,-4.255635262,7.610970497,0.1681736708,-0.03994623944,-0.228758797,3,Pushups
4.975874901,-3.891327858,7.855038643,0.1820216924,-0.0229025092,-0.2074541301,3,Pushups
5.612963676,-3.450450182,8.008178711,0.1692388952,-0.03568530455,-0.14993155,3,Pushups
6.087340832,-2.93778801,7.610970497,0.1362166703,-0.04420717061,-0.06790860742,3,Pushups
6.254838467,-2.813361168,7.265805721,0.1287600398,-0.03462007269,0.02476666868,3,Pushups
6.230910301,-3.081357241,7.409375191,0.1255643368,0.04740286991,0.0705716908,3,Pushups
5.71824789,-3.445664644,7.385447025,0.08721595258,0.09533835202,0.04713656008,3,Pushups
4.999803066,-3.939184189,7.591827869,0.04567186534,0.05592473224,0.003462007269,3,Pushups
4.697709084,-4.313062668,7.778468132,0.04141093418,-0.002663082443,-0.03275591508,3,Pushups
4.66899538,-4.600201607,7.515257835,0.04567186534,-0.05272903293,-0.06897383928,3,Pushups
4.827519894,-4.346562386,7.428517818,0.05099803209,-0.08468602598,-0.1062569916,3,Pushups
5.388038158,-3.953541279,7.510472298,0.07549838722,-0.0868164897,-0.1275616586,3,Pushups
5.996413708,-3.809971809,7.534400463,0.08828118443,-0.06657706201,-0.1243659556,3,Pushups
6.173482418,-3.670589924,7.481160164,0.1074553803,-0.1049254537,-0.08814803511,3,Pushups
6.187839508,-3.622733593,7.529614449,0.1308905035,-0.1720351279,-0.03169068322,3,Pushups
6.135197163,-3.886542082,7.768897057,0.1085206121,-0.1304910481,-0.01038602181,3,Pushups
6.192625046,-4.092324734,8.181060791,0.07017222792,-0.1411433816,0.02263620123,3,Pushups
6.302694798,-4.00139761,8.367700577,0.03501953557,-0.1613828093,0.04607132822,3,Pushups
6.106483459,-3.996612072,8.137989998,0.02330197208,-0.1667089611,0.05033225939,3,Pushups
5.823532104,-3.733401537,8.042277336,0.01584534161,-0.1517957002,0.02902759984,3,Pushups
5.455037594,-2.755933523,8.348558426,0.02330197208,-0.145404309,-0.018907886,3,Pushups
5.388038158,-2.976073265,7.505686283,0.05206326395,-0.1315562725,-0.07643046975,3,Pushups
4.875376225,-3.215953588,7.630113125,0.08615072072,-0.08788172156,-0.1233007237,3,Pushups
4.793421745,-3.498306751,7.802396297,0.1234338731,-0.06231613085,-0.1382139921,3,Pushups
5.359324455,-3.800400496,7.764111042,0.1255643368,-0.08894696087,-0.1094526947,3,Pushups
6.068198204,-3.824328899,7.716254711,0.112781547,-0.1358172148,-0.03595161438,3,Pushups
6.466004848,-3.637090445,7.878966808,0.1031944528,-0.1113168523,0.04287562892,3,Pushups
6.61914587,-3.479164124,8.181060791,0.07549838722,-0.0410114713,0.1014634445,3,Pushups
6.475576401,-3.273381472,8.252845764,0.03928046674,-0.01118494663,0.112115778,3,Pushups
5.991627693,-3.263810158,8.343772888,0.01904104091,-0.01225017942,0.08335448056,3,Pushups
5.229514122,-3.670589924,8.161917686,0.01478010789,-0.01864157803,0.03648423031,3,Pushups
4.506283283,-3.829114437,8.472985268,0.01584534161,-0.06764229387,-0.007190322969,3,Pushups
4.391427994,-3.833899975,8.578866959,0.03821523488,-0.1443390697,-0.04766917601,3,Pushups
4.802993298,-3.709473372,8.520841599,0.08082455397,-0.1667089611,-0.08282186836,3,Pushups
5.464608669,-3.464807272,8.693722725,0.1319557428,-0.116643019,-0.1083874628,3,Pushups
6.101697922,-3.100499868,8.602795601,0.1830869317,-0.06444659829,-0.1158440933,3,Pushups
6.499504566,-2.851646423,8.118846893,0.2054568231,-0.005858781748,-0.09986559302,3,Pushups
6.566503525,-2.688934565,7.98903656,0.1713693589,0.05592473224,-0.06577813625,3,Pushups
6.600003242,-2.549552441,8.228917122,0.1330209672,0.08894696087,-0.02103835158,3,Pushups
6.633502483,-2.587837696,8.047062874,0.1106510833,0.1027949899,0.01624480449,3,Pushups
6.643074036,-2.93778801,7.778468132,0.084020257,0.1017297506,0.02263620123,3,Pushups
6.422336102,-3.426522017,8.085348129,0.05099803209,0.06977276504,0.001331541222,3,Pushups
5.493322372,-3.805186272,8.228917122,0.02649767138,0.02077204362,-0.0221035853,3,Pushups
4.697709084,-3.90568471,7.883752346,0.02862813696,-0.002663082443,-0.03914731368,3,Pushups
4.563711166,-3.972683907,7.826324463,0.03928046674,-0.0005326165119,-0.04553871229,3,Pushups
4.764708042,-4.034897327,8.027321815,0.0467370972,-0.001597849536,-0.03701684624,3,Pushups
5.291727066,-3.843471289,8.080561638,0.0573894307,-0.02716344222,-0.01571218669,3,Pushups
6.049055576,-3.536591768,8.114061356,0.04886756465,-0.037815772,-0.002929390874,3,Pushups
6.547360897,-3.268595695,8.276773453,0.01371487509,-0.02503297664,-0.006125089712,3,Pushups
6.714858532,-3.014358282,8.31027317,-0.007589785382,0.004793548491,0.001331541222,3,Pushups
6.805785656,-2.913859844,8.070990562,-0.001198387123,0.05485950038,0.006657706574,3,Pushups
6.753143787,-3.143570662,7.744968891,0.01158440951,0.06444659829,0.01091863867,3,Pushups
6.388836384,-3.345165968,7.955537319,0.03075860441,0.04207670316,0.01304910425,3,Pushups
6.010770321,-3.527020693,8.391629219,0.04780233279,0.01864157803,0.003462007269,3,Pushups
5.785246849,-3.646661758,8.693722725,0.04247616604,-0.02396774292,-0.0221035853,3,Pushups
5.593821049,-3.488735437,9.06700325,0.01691057347,-0.04314193875,-0.05086487532,3,Pushups
5.584249973,-3.052643538,9.215956688,0.004127778113,-0.04314193875,-0.07323476672,3,Pushups
5.813961029,-2.732005358,8.976076126,-0.007589785382,-0.06018566713,-0.07216953486,3,Pushups
5.97727108,-2.775076151,8.7032938,-0.01291595027,-0.08149032295,-0.04340824485,3,Pushups
6.178267956,-3.019144058,8.598010063,-0.003328853287,-0.08042509109,0.009853405878,3,Pushups
6.456433773,-3.393022537,8.559126854,0.0126496423,-0.06657706201,0.06098458916,3,Pushups
6.681358814,-3.656233072,8.305487633,0.02969337068,-0.0410114713,0.07696308941,3,Pushups
6.729215622,-3.857828379,8.085348129,0.04247616604,-0.002663082443,0.05565842614,3,Pushups
6.432505608,-3.829114437,7.941180229,0.04993279651,0.03035914153,0.01304910425,3,Pushups
5.766104221,-3.464807272,8.003393173,0.03395430371,0.05485950038,-0.02956021577,3,Pushups
5.009374142,-3.038286448,7.993822098,0.009453942999,0.08894696087,-0.03808208182,3,Pushups
4.827519894,-2.79421854,7.917252064,-0.01291595027,0.1251648813,-0.002929390874,3,Pushups
5.243870735,-2.746362209,7.874181271,-0.03954677656,0.1368824393,0.05459319428,3,Pushups
5.636891842,-2.870789051,7.955537319,-0.05978620425,0.1283605844,0.1153114736,3,Pushups
5.785246849,-3.12921381,8.032107353,-0.07789516449,0.1155777797,0.1483336985,3,Pushups
5.723033428,-3.34038043,8.003393173,-0.0842865631,0.1240996495,0.1398118287,3,Pushups
5.483751297,-3.474378586,7.97467947,-0.07682993263,0.1358172148,0.09507204592,3,Pushups
5.129015446,-3.464807272,7.850253105,-0.06511236727,0.1645784974,0.02902759984,3,Pushups
4.851448059,-3.450450182,7.663612843,-0.0683080703,0.2039921284,-0.02636451647,3,Pushups
4.79820776,-3.479164124,7.66839838,-0.0683080703,0.2221010923,-0.04447348043,3,Pushups
4.971088886,-3.388236761,7.917252064,-0.06511236727,0.2093182951,-0.0114512546,3,Pushups
5.344369411,-3.14895463,8.027321815,-0.07256899774,0.1677742004,0.05885412544,3,Pushups
5.73260498,-2.947359324,8.008178711,-0.09067796171,0.1326215118,0.1312899739,3,Pushups
5.97727108,-3.043072224,8.070990562,-0.1055912226,0.1326215118,0.1877473146,3,Pushups
5.953342915,-3.254238844,8.161917686,-0.1119826213,0.145404309,0.2101172209,3,Pushups
5.794818401,-3.440878868,8.157132149,-0.117308788,0.1560566425,0.1941387206,3,Pushups
5.488536835,-3.589233875,7.950751305,-0.1215697154,0.1613828093,0.1515294015,3,Pushups
5.028516769,-3.637090445,7.912466049,-0.1300915778,0.1411433816,0.09613727778,3,Pushups
4.735994339,-3.651447296,8.036892891,-0.127961114,0.113447316,0.04926702753,3,Pushups
4.702494621,-3.402593851,7.950751305,-0.1130478531,0.1209039465,0.03435376659,3,Pushups
4.91366148,-3.124428272,7.993822098,-0.1087869257,0.1187734827,0.04607132822,3,Pushups
5.243870735,-3.000001431,8.056633949,-0.1130478531,0.1049254537,0.08122401685,3,Pushups
5.7038908,-3.067000389,7.998608112,-0.1087869257,0.1059906855,0.1163767055,3,Pushups
6.106483459,-3.259024382,8.10449028,-0.1002650559,0.1091863886,0.1472684592,3,Pushups
6.101697922,-3.335594654,8.300702095,-0.09919982404,0.09427312016,0.1472684592,3,Pushups
5.837889194,-3.292523861,8.032107353,-0.08322133124,0.1155777797,0.1153114736,3,Pushups
5.416752338,-3.326023579,7.721040249,-0.07150376588,0.1581871063,0.08015878499,3,Pushups
4.942375183,-3.440878868,7.859824181,-0.08961272985,0.1571218669,0.06098458916,3,Pushups
4.659423828,-3.378665686,8.042277336,-0.1055912226,0.145404309,0.0705716908,3,Pushups
4.66899538,-3.187239647,7.883752346,-0.1119826213,0.1464695334,0.09507204592,3,Pushups
5.071587563,-2.933002472,7.821538925,-0.1300915778,0.1198387146,0.1227681041,3,Pushups
5.421537876,-2.674577475,7.697112083,-0.1524614692,0.07829462737,0.1387466043,3,Pushups
5.54117918,-2.775076151,7.399804115,-0.1567224115,0.06231613085,0.1398118287,3,Pushups
5.545964718,-3.24466753,7.582256794,-0.1503310055,0.05912043154,0.1270290315,3,Pushups
5.421537876,-3.503092289,7.936394691,-0.1535267085,0.03994623944,0.1046591476,3,Pushups
5.21994257,-3.632304668,7.912466049,-0.1513962448,0.05166380107,0.0929415822,3,Pushups
5.157729149,-3.786043644,7.931608677,-0.149265781,0.0868164897,0.09933298081,3,Pushups
5.143372059,-3.800400496,8.13320446,-0.167374745,0.1059906855,0.1195724085,3,Pushups
5.071587563,-3.493520975,8.171489716,-0.1886793971,0.09320788831,0.1387466043,3,Pushups
5.0763731,-3.14895463,7.912466049,-0.1993317306,0.05485950038,0.1547250897,3,Pushups
5.253442287,-3.086143017,7.945965767,-0.2089188248,-0.0037283157,0.1547250897,3,Pushups
5.239085197,-3.196810961,8.0757761,-0.2089188248,-0.05166380107,0.137681365,3,Pushups
5.119443893,-3.345165968,7.98903656,-0.1908098608,-0.06125089899,0.1238333359,3,Pushups
5.210371494,-3.68075943,7.912466049,-0.1695052087,-0.037815772,0.1259638071,3,Pushups
5.364109993,-4.063611031,7.917252064,-0.1535267085,-0.00798924733,0.1398118287,3,Pushups
5.565107346,-4.231706619,8.003393173,-0.1577876359,0.004793548491,0.1600512564,3,Pushups
5.675177097,-4.00139761,7.893323898,-0.1929403245,-0.002663082443,0.1653774232,3,Pushups
5.608178139,-3.560520172,7.874181271,-0.2302234918,-0.01438064594,0.158986032,3,Pushups
5.148158073,-3.12921381,8.027321815,-0.2525933683,-0.0229025092,0.1536598653,3,Pushups
4.630710125,-3.043072224,8.161917686,-0.2536586225,-0.03994623944,0.1568555683,3,Pushups
4.47756958,-3.450450182,8.147561073,-0.239810586,-0.0708379969,0.162181735,3,Pushups
4.688137531,-4.101896286,7.979465485,-0.2174406946,-0.07829462737,0.1664426625,3,Pushups
5.196014404,-4.734199524,7.859824181,-0.1886793971,-0.04633763805,0.1653774232,3,Pushups
5.550750256,-4.974080086,7.768897057,-0.1801575422,-0.01970681176,0.1451379955,3,Pushups
5.522036552,-4.600201607,7.543971539,-0.1961360276,-0.01864157803,0.1206376404,3,Pushups
5.296513081,-4.020540237,7.332805157,-0.2089188248,-0.01225017942,0.1035939083,3,Pushups
4.980660439,-3.493520975,7.37587595,-0.2067883611,0.0037283157,0.09933298081,3,Pushups
4.716851711,-3.259024382,7.520043373,-0.2078536004,-0.0037283157,0.112115778,3,Pushups
4.549354076,-3.378665686,7.606184959,-0.2174406946,-0.03462007269,0.1312899739,3,Pushups
4.712066174,-3.867399693,7.582256794,-0.218505919,-0.06125089899,0.1504641622,3,Pushups
5.042873859,-4.413561344,7.677969456,-0.2110492885,-0.05592473224,0.1707035899,3,Pushups
5.124229908,-4.600201607,7.802396297,-0.2003969699,-0.03248960897,0.1760297567,3,Pushups
5.042873859,-4.490131855,7.553543091,-0.2014621943,-0.02077204362,0.1653774232,3,Pushups
4.928018093,-4.289134502,7.213163853,-0.2046578974,-0.009054481052,0.1334204376,3,Pushups
4.788636208,-4.125824451,7.064808846,-0.2014621943,0.004793548491,0.1046591476,3,Pushups
4.501497746,-4.063611031,7.198806763,-0.1961360276,0.001597849536,0.08761541545,3,Pushups
4.391427994,-4.097110748,7.409375191,-0.1833532304,-0.01651111245,0.07483261824,3,Pushups
4.625924587,-4.217350006,7.548757076,-0.1652442664,-0.04314193875,0.07376738638,3,Pushups
4.995017052,-4.284348965,7.596613884,-0.1439396143,-0.07722939551,0.07483261824,3,Pushups
5.383252621,-4.356133461,7.539186001,-0.1077216864,-0.08255556226,0.06524552405,3,Pushups
5.488536835,-4.279563427,7.404589653,-0.08322133124,-0.06870753318,0.04713656008,3,Pushups
5.416752338,-4.082753658,7.442874908,-0.09174319357,-0.07296846062,0.03009283356,3,Pushups
5.272584915,-3.948755503,7.34716177,-0.1034607589,-0.0708379969,0.03115806542,3,Pushups
5.014159679,-3.910470486,7.275377274,-0.1183740199,-0.05379426852,0.05033225939,3,Pushups
4.894518852,-4.025325775,7.356733322,-0.1375482082,-0.03675054014,0.07163692266,3,Pushups
4.904089928,-4.111467361,7.265805721,-0.1524614692,-0.03355484083,0.08761541545,3,Pushups
4.79820776,-4.2071805,7.079165936,-0.1631138027,-0.04527240247,0.08655018359,3,Pushups
4.616353035,-4.470989227,7.016952515,-0.164179042,-0.05698996782,0.06950645149,3,Pushups
4.472783566,-4.604987144,6.915855408,-0.1386134475,-0.05698996782,0.04074516147,3,Pushups
4.46321249,-4.46620369,6.805785656,-0.1109173894,-0.07190322876,-0.00186415785,3,Pushups
4.568496704,-4.29392004,6.714858532,-0.08215609938,-0.0868164897,-0.04447348043,3,Pushups
4.664209366,-3.972683907,6.628716946,-0.05232957378,-0.06764229387,-0.07749570161,3,Pushups
4.621138573,-3.613162279,6.561717987,-0.0352858454,-0.06338136643,-0.09666989744,3,Pushups
4.496711731,-3.359523058,6.542575359,-0.03102491237,-0.07509893179,-0.0977351293,3,Pushups
4.319643021,-3.225524902,6.374479294,-0.02037258074,-0.06657706201,-0.08388710022,3,Pushups
4.199403763,-3.211168051,6.288337708,0.001997311832,-0.05698996782,-0.0519301109,3,Pushups
4.146761417,-3.225524902,6.317051888,0.02969337068,-0.04207670316,-0.018907886,3,Pushups
3.984049797,-3.316452265,6.29790926,0.04886756465,-0.02929390781,0.003462007269,3,Pushups
3.850051641,-3.498306751,6.369693756,0.04993279651,-0.04420717061,0.001331541222,3,Pushups
3.830909014,-3.690330744,6.437291145,0.03288906813,-0.06338136643,-0.018907886,3,Pushups
3.773481369,-3.766901016,6.317051888,0.008388710208,-0.06338136643,-0.03169068322,3,Pushups
3.638885021,-3.665804386,6.259624004,-0.01824211515,-0.05485950038,-0.02742975019,3,Pushups
3.677170277,-3.651447296,6.092126369,-0.03422060981,-0.03568530455,0.000266308256,3,Pushups
3.907479286,-3.728615999,5.943771362,-0.02569874749,-0.001597849536,0.04181039706,3,Pushups
4.189832687,-3.963112593,6.005984783,-0.01611164957,0.02183727734,0.0705716908,3,Pushups
4.280759811,-4.202394962,6.063412666,-0.02356828004,0.02183727734,0.06631075591,3,Pushups
4.261617184,-4.408775806,6.149554253,-0.04700340703,0.01011971384,0.04074516147,3,Pushups
4.218546391,-4.43748951,6.398407936,-0.06511236727,-0.00798924733,0.01304910425,3,Pushups
4.165904045,-4.111467361,6.647859573,-0.06937330216,-0.01011971384,0.004527240526,3,Pushups
4.28614378,-3.833899975,6.738786697,-0.06085143611,0.02183727734,0.02263620123,3,Pushups
4.587639332,-3.766901016,6.628716946,-0.04167724028,0.06764229387,0.0599193573,3,Pushups
5.042873859,-3.953541279,6.537789822,-0.03635107726,0.1102516204,0.08548495173,3,Pushups
5.291727066,-4.211966038,6.60478878,-0.03315537795,0.1336867511,0.0929415822,3,Pushups
5.200799942,-4.480560303,6.91106987,-0.02356828004,0.1145125479,0.0758978501,3,Pushups
4.908875465,-4.51406002,7.371089935,-0.007589785382,0.07403369248,0.03115806542,3,Pushups
4.65463829,-4.365705013,7.548757076,0.0275629051,0.05166380107,-0.02103835158,3,Pushups
4.597210407,-4.17846632,7.706683636,0.06378082931,0.04953333735,-0.06258244067,3,Pushups
4.779065132,-4.025325775,7.802396297,0.084020257,0.05059856921,-0.07749570161,3,Pushups
5.167300701,-3.876971006,7.677969456,0.07656362653,0.04314193875,-0.06684337556,3,Pushups
5.775675774,-3.728615999,7.677969456,0.05312849581,0.03248960897,-0.04234301299,3,Pushups
